customer_code;item_code;business;channel;branded_pl;item_group;month;volume;budget_prices
760822;80100;Business A;Retail;Branded;Crackers;2021-11-01;0;0
760822;80500;Business A;Retail;Branded;Cookies;2021-11-01;0;0
791305;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791305;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791305;97153;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791305;97254;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791305;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791305;97519;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791305;97524;Business B;Retail;Branded;Crisps;2021-11-01;28;364.8372
791305;97551;Business B;Retail;Branded;Crisps;2021-11-01;10;130.299
791305;97568;Business B;Retail;Branded;Crisps;2021-11-01;0;0
793513;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793513;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793513;97153;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793513;97254;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793513;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793513;97519;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793513;97524;Business B;Retail;Branded;Crisps;2021-11-01;50;651.495
793513;97551;Business B;Retail;Branded;Crisps;2021-11-01;20;260.598
793513;97568;Business B;Retail;Branded;Crisps;2021-11-01;0;0
791307;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791307;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791307;97153;Business B;Retail;Branded;Muffins;2021-11-01;48;735.92064
791307;97254;Business B;Retail;Branded;Muffins;2021-11-01;48;735.92064
791307;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791307;97519;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791307;97524;Business B;Retail;Branded;Crisps;2021-11-01;74;964.2126
791307;97551;Business B;Retail;Branded;Crisps;2021-11-01;28;364.8372
791307;97568;Business B;Retail;Branded;Crisps;2021-11-01;0;0
793375;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793375;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793375;97153;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793375;97254;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793375;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793375;97519;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793375;97524;Business B;Retail;Branded;Crisps;2021-11-01;56;729.6744
793375;97551;Business B;Retail;Branded;Crisps;2021-11-01;24;312.7176
793375;97568;Business B;Retail;Branded;Crisps;2021-11-01;0;0
791308;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791308;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791308;97153;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791308;97254;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791308;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791308;97519;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791308;97524;Business B;Retail;Branded;Crisps;2021-11-01;90;1172.691
791308;97551;Business B;Retail;Branded;Crisps;2021-11-01;36;469.0764
791308;97568;Business B;Retail;Branded;Crisps;2021-11-01;0;0
791306;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791306;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791306;97153;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791306;97254;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791306;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791306;97519;Business B;Retail;Branded;Muffins;2021-11-01;0;0
791306;97524;Business B;Retail;Branded;Crisps;2021-11-01;82;1068.4518
791306;97551;Business B;Retail;Branded;Crisps;2021-11-01;32;416.9568
791306;97568;Business B;Retail;Branded;Crisps;2021-11-01;0;0
793503;97100;Business B;Retail;Branded;Muffins;2021-11-01;100;2167.932
793503;97101;Business B;Retail;Branded;Muffins;2021-11-01;50;1083.966
793503;97102;Business B;Retail;Branded;Muffins;2021-11-01;50;1083.966
793503;97103;Business B;Retail;Branded;Muffins;2021-11-01;50;1069
793503;97128;Business B;Retail;Branded;Muffins;2021-11-01;64;1387.47648
793503;97153;Business B;Retail;Branded;Muffins;2021-11-01;48;1343.3472
793503;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793503;97519;Business B;Retail;Branded;Muffins;2021-11-01;50;1083.966
793503;97524;Business B;Retail;Branded;Crisps;2021-11-01;24;520.30368
793503;97526;Business B;Retail;Branded;Crisps;2021-11-01;0;0
793564;50040;Business A;Food Service;Branded;Cookies;2021-11-01;960;11496.3264
793255;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793255;97153;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793010;31087;Business A;Retail;Private Label;Crackers;2021-11-01;0;0
793010;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793010;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793010;97153;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793010;97567;Business B;Retail;Branded;Crisps;2021-11-01;0;0
792972;97100;Business B;Retail;Branded;Muffins;2021-11-01;42.84;714.1428
792972;97101;Business B;Retail;Branded;Muffins;2021-11-01;214.2;3570.714
792972;97153;Business B;Retail;Branded;Muffins;2021-11-01;73.44;1775.0448
792550;20012;Business A;Retail;Branded;Cookies;2021-11-01;81.6;1654.848
792550;20042;Business A;Retail;Branded;Crackers;2021-11-01;61.2;1241.136
792550;80100;Business A;Retail;Branded;Crackers;2021-11-01;73.44;1243.62072
792550;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
792550;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
792550;97102;Business B;Retail;Branded;Muffins;2021-11-01;0;0
792550;97153;Business B;Retail;Branded;Muffins;2021-11-01;0;0
792550;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793559;80100;Business A;Retail;Branded;Crackers;2021-11-01;0;0
793559;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793559;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793559;97128;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793559;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793559;97524;Business B;Retail;Branded;Crisps;2021-11-01;0;0
760195;80100;Business A;Retail;Branded;Crackers;2021-11-01;550.8;11170.224
760195;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760195;97101;Business B;Retail;Branded;Muffins;2021-11-01;214.2;3570.714
760195;97128;Business B;Retail;Branded;Muffins;2021-11-01;51;850.17
760195;97153;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760195;97187;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760195;97501;Business B;Retail;Branded;Muffins;2021-11-01;102;1700.34
760195;97506;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760195;97524;Business B;Retail;Branded;Crisps;2021-11-01;0;0
760200;20012;Business A;Retail;Branded;Cookies;2021-11-01;102;2097.51984
760200;20042;Business A;Retail;Branded;Crackers;2021-11-01;102;1998.22896
760200;66500;Business A;Retail;Branded;Crackers;2021-11-01;0;0
760200;67500;Business A;Retail;Branded;Crackers;2021-11-01;0;0
760200;80100;Business A;Retail;Branded;Crackers;2021-11-01;367.2;7446.816
760200;80601;Business A;Retail;Branded;Crackers;2021-11-01;0;0
760200;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760200;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760200;97102;Business B;Retail;Branded;Muffins;2021-11-01;102;1799.28
760200;97103;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760200;97128;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760200;97153;Business B;Retail;Branded;Muffins;2021-11-01;146.88;3550.0896
760200;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760200;97506;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760200;97508;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760200;97519;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760200;97524;Business B;Retail;Branded;Crisps;2021-11-01;0;0
760200;97567;Business B;Retail;Branded;Crisps;2021-11-01;0;0
760200;97568;Business B;Retail;Branded;Crisps;2021-11-01;0;0
793576;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793576;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793576;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760393;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
760393;97100;Business B;Retail;Branded;Muffins;2021-11-01;85.68;1428.2856
760393;97101;Business B;Retail;Branded;Muffins;2021-11-01;42.84;714.1428
760320;20012;Business A;Retail;Branded;Cookies;2021-11-01;20.4;322.69536
760320;20042;Business A;Retail;Branded;Crackers;2021-11-01;81.6;1350.355968
760320;80100;Business A;Retail;Branded;Crackers;2021-11-01;20.4;322.69536
760320;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793120;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793120;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793120;97102;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793120;97103;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793120;97128;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793120;97506;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793121;31087;Business A;Retail;Private Label;Crackers;2021-11-01;0;0
793121;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793121;97153;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793121;97567;Business B;Retail;Branded;Crisps;2021-11-01;0;0
793122;31087;Business A;Retail;Private Label;Crackers;2021-11-01;0;0
793122;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793122;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793122;97128;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793122;97153;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793351;62500;Business A;Retail;Private Label;Crackers;2021-11-01;1623.6;15804.77184
793392;62500;Business A;Retail;Private Label;Crackers;2021-11-01;1353;13170.6432
793580;62500;Business A;Retail;Private Label;Crackers;2021-11-01;0;0
793199;66500;Business A;Retail;Branded;Crackers;2021-11-01;0;0
793199;67500;Business A;Retail;Branded;Crackers;2021-11-01;0;0
793199;80100;Business A;Retail;Branded;Crackers;2021-11-01;0;0
793237;50040;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
760225;80100;Business A;Retail;Branded;Crackers;2021-11-01;0;0
760225;80600;Business A;Retail;Branded;Crackers;2021-11-01;0;0
792773;15040;Business A;Food Service;Branded;Crackers;2021-11-01;576;6973.72416
792773;50040;Business A;Food Service;Branded;Cookies;2021-11-01;160;1460.16
761920;80100;Business A;Retail;Branded;Crackers;2021-11-01;0;0
761920;97100;Business B;Retail;Branded;Muffins;2021-11-01;110;2065.7208
761920;97101;Business B;Retail;Branded;Muffins;2021-11-01;30;563.3784
761920;97103;Business B;Retail;Branded;Muffins;2021-11-01;0;0
761920;97128;Business B;Retail;Branded;Muffins;2021-11-01;20;375.5856
761920;97404;Business B;Food Service;Branded;Muffins;2021-11-01;90;1690.1352
761920;97405;Business B;Food Service;Branded;Muffins;2021-11-01;10;187.7928
761920;97431;Business B;Food Service;Branded;Muffins;2021-11-01;100;1877.928
761920;97501;Business B;Retail;Branded;Muffins;2021-11-01;90;1690.1352
761920;97519;Business B;Retail;Branded;Muffins;2021-11-01;80;1502.3424
793229;15040;Business A;Food Service;Branded;Crackers;2021-11-01;100;1148.862
793527;50015;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
793543;50015;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
793442;50015;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
760230;80100;Business A;Retail;Branded;Crackers;2021-11-01;0;0
760230;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760230;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760230;97102;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760230;97103;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760230;97128;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760230;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
760230;97524;Business B;Retail;Branded;Crisps;2021-11-01;0;0
760230;97551;Business B;Retail;Branded;Crisps;2021-11-01;0;0
792871;67500;Business A;Retail;Branded;Crackers;2021-11-01;4180;27974.232
792447;67500;Business A;Retail;Branded;Crackers;2021-11-01;0;0
700087;15040;Business A;Food Service;Branded;Crackers;2021-11-01;568;7969.04
700087;50015;Business A;Food Service;Branded;Cookies;2021-11-01;80;1123.512
700087;50040;Business A;Food Service;Branded;Cookies;2021-11-01;60;831
700118;15040;Business A;Food Service;Branded;Crackers;2021-11-01;6144;71700.48
700118;50015;Business A;Food Service;Branded;Cookies;2021-11-01;180;1792.8
700118;50040;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
700118;60004;Business A;Food Service;Branded;Crackers;2021-11-01;180;2673
700118;97404;Business B;Food Service;Branded;Muffins;2021-11-01;120;2294.4
700118;97405;Business B;Food Service;Branded;Muffins;2021-11-01;90;1587.6
700118;97431;Business B;Food Service;Branded;Muffins;2021-11-01;192;3671.04
761783;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
761783;50015;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
792617;15040;Business A;Food Service;Branded;Crackers;2021-11-01;960;13735.2384
792617;50020;Business A;Food Service;Private Label;Cookies;2021-11-01;420;9701.958
792617;50040;Business A;Food Service;Branded;Cookies;2021-11-01;640;5459.2
700208;15040;Business A;Food Service;Branded;Crackers;2021-11-01;960;10639.6992
700208;50020;Business A;Food Service;Private Label;Cookies;2021-11-01;1260;18488.6856
700208;50040;Business A;Food Service;Branded;Cookies;2021-11-01;960;7468.8
700207;15040;Business A;Food Service;Branded;Crackers;2021-11-01;1176;15335.08704
700207;50020;Business A;Food Service;Private Label;Cookies;2021-11-01;2800;44776.928
700207;50040;Business A;Food Service;Branded;Cookies;2021-11-01;2400;20472
700209;15040;Business A;Food Service;Branded;Crackers;2021-11-01;2688;29791.15776
700209;50020;Business A;Food Service;Private Label;Cookies;2021-11-01;700;10271.492
700209;50040;Business A;Food Service;Branded;Cookies;2021-11-01;1440;11203.2
700210;15040;Business A;Food Service;Branded;Crackers;2021-11-01;1344;14895.57888
700210;50020;Business A;Food Service;Private Label;Cookies;2021-11-01;980;14380.0888
760687;15040;Business A;Food Service;Branded;Crackers;2021-11-01;552;7483.56336
760687;50020;Business A;Food Service;Private Label;Cookies;2021-11-01;1540;25117.092
760687;50040;Business A;Food Service;Branded;Cookies;2021-11-01;640;5465.6
700206;15040;Business A;Food Service;Branded;Crackers;2021-11-01;1056;11703.66912
700206;50020;Business A;Food Service;Private Label;Cookies;2021-11-01;1540;22597.2824
700206;50040;Business A;Food Service;Branded;Cookies;2021-11-01;800;6224
700099;15040;Business A;Food Service;Branded;Crackers;2021-11-01;5376;62737.92
700174;10041;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700174;15040;Business A;Food Service;Branded;Crackers;2021-11-01;864;10082.88
700174;40001;Business A;Food Service;Branded;Cookies;2021-11-01;20;175.4
700174;50010;Business A;Food Service;Branded;Cookies;2021-11-01;18;269.1
792538;10142;Business A;Food Service;Private Label;Crackers;2021-11-01;22560;194241.6
792538;15042;Business A;Food Service;Private Label;Crackers;2021-11-01;20340;181026
792538;80100;Business A;Retail;Branded;Crackers;2021-11-01;3145.38676607642;34001.6309412861
800206;10041;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
800206;15040;Business A;Food Service;Branded;Crackers;2021-11-01;4224;49294.08
793528;15040;Business A;Food Service;Branded;Crackers;2021-11-01;17016;179616.47184
793528;50015;Business A;Food Service;Branded;Cookies;2021-11-01;2720;30118.2336
792731;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
792731;50015;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
792730;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
792730;50015;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
793462;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793462;50015;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
792675;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
792675;50015;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
793558;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793558;50015;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
792929;15040;Business A;Food Service;Branded;Crackers;2021-11-01;1920;22213.9008
792929;50015;Business A;Food Service;Branded;Cookies;2021-11-01;2240;25393.8048
700002;15040;Business A;Food Service;Branded;Crackers;2021-11-01;3648;39728.03328
700002;50010;Business A;Food Service;Branded;Cookies;2021-11-01;60;877.3128
700002;60004;Business A;Food Service;Branded;Crackers;2021-11-01;80;1007.5104
760255;80620;Business A;Retail;Branded;Crackers;2021-11-01;2012.88244766506;33333.3333333333
760255;80621;Business A;Retail;Branded;Crackers;2021-11-01;1341.9216317767;33333.3333333333
760255;80622;Business A;Retail;Branded;Crackers;2021-11-01;3561.25356125356;33333.3333333333
761022;15040;Business A;Food Service;Branded;Crackers;2021-11-01;1152;13410.10944
761022;80100;Business A;Retail;Branded;Crackers;2021-11-01;800;14990.976
761022;80600;Business A;Retail;Branded;Crackers;2021-11-01;756;17570.10528
760265;25872;Business A;Retail;Private Label;Crackers;2021-11-01;1080;14510.34
793140;30045;Business A;Food Service;Private Label;Crackers;2021-11-01;1440;27230.4
793140;50030;Business A;Food Service;Private Label;Cookies;2021-11-01;320;3319.4304
793428;30045;Business A;Food Service;Private Label;Crackers;2021-11-01;600;11504.844
793428;50030;Business A;Food Service;Private Label;Cookies;2021-11-01;640;7339.7376
793149;15040;Business A;Food Service;Branded;Crackers;2021-11-01;480;6979.5648
793149;30045;Business A;Food Service;Private Label;Crackers;2021-11-01;960;19040.4864
793149;50030;Business A;Food Service;Private Label;Cookies;2021-11-01;800;10521.264
792833;15040;Business A;Food Service;Branded;Crackers;2021-11-01;432;5775.84
792833;30040;Business A;Food Service;Branded;Crackers;2021-11-01;960;22473.6
792833;30045;Business A;Food Service;Private Label;Crackers;2021-11-01;0;0
792707;15040;Business A;Food Service;Branded;Crackers;2021-11-01;2064;24424.09632
792707;30040;Business A;Food Service;Branded;Crackers;2021-11-01;600;12958.92
792707;30045;Business A;Food Service;Private Label;Crackers;2021-11-01;5880;95695.236
792707;50030;Business A;Food Service;Private Label;Cookies;2021-11-01;2080;21723.936
793145;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793145;30045;Business A;Food Service;Private Label;Crackers;2021-11-01;0;0
793145;50030;Business A;Food Service;Private Label;Cookies;2021-11-01;0;0
793429;30045;Business A;Food Service;Private Label;Crackers;2021-11-01;480;10746.7776
793429;50030;Business A;Food Service;Private Label;Cookies;2021-11-01;200;2963.7192
700165;15040;Business A;Food Service;Branded;Crackers;2021-11-01;1152;13632.05376
793217;10041;Business A;Food Service;Branded;Crackers;2021-11-01;320;7012.0128
793217;15040;Business A;Food Service;Branded;Crackers;2021-11-01;7872;104646.74688
793217;30041;Business A;Food Service;Private Label;Crackers;2021-11-01;1000;20746.44
793217;60004;Business A;Food Service;Branded;Crackers;2021-11-01;120;1802.0808
700106;10041;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700106;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700106;30041;Business A;Food Service;Private Label;Crackers;2021-11-01;0;0
700106;60004;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700106;75000;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700092;15040;Business A;Food Service;Branded;Crackers;2021-11-01;3072;39062.20032
700075;10041;Business A;Food Service;Branded;Crackers;2021-11-01;80;1546.9584
700075;15040;Business A;Food Service;Branded;Crackers;2021-11-01;960;11360.0448
700007;15040;Business A;Food Service;Branded;Crackers;2021-11-01;4800;56800.224
700119;15040;Business A;Food Service;Branded;Crackers;2021-11-01;1152;13632.05376
700164;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793376;60246;Business A;Retail;Private Label;Crackers;2021-11-01;0;0
793456;67500;Business A;Retail;Branded;Crackers;2021-11-01;440;5900.4
792556;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700069;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700394;10041;Business A;Food Service;Branded;Crackers;2021-11-01;80;1502.3424
700394;15040;Business A;Food Service;Branded;Crackers;2021-11-01;192;2205.81504
793548;97102;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793492;10041;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700153;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
800035;15040;Business A;Food Service;Branded;Crackers;2021-11-01;288;3360.96
793319;10141;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793218;10141;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793282;10141;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793532;10141;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793416;10141;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793208;10141;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793421;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793421;97103;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793421;97128;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793421;97524;Business B;Retail;Branded;Crisps;2021-11-01;0;0
760261;97100;Business B;Retail;Branded;Muffins;2021-11-01;8;20.9664
760261;97101;Business B;Retail;Branded;Muffins;2021-11-01;8.25;77.9625
760261;97102;Business B;Retail;Branded;Muffins;2021-11-01;15.5;264.0456
760261;97103;Business B;Retail;Branded;Muffins;2021-11-01;6.5;27.6822
760261;97128;Business B;Retail;Branded;Muffins;2021-11-01;6.5;36.9096
760261;97162;Business B;Food Service;Branded;Muffins;2021-11-01;8;0.117906976744186
760261;97501;Business B;Retail;Branded;Muffins;2021-11-01;6.5;7.9092
760261;97524;Business B;Retail;Branded;Crisps;2021-11-01;8.25;92.6221153846154
760261;97567;Business B;Retail;Branded;Crisps;2021-11-01;6;12.0248470588235
760261;97568;Business B;Retail;Branded;Crisps;2021-11-01;7.25;14.5300235294118
760120;80100;Business A;Retail;Branded;Crackers;2021-11-01;0;0
760120;80600;Business A;Retail;Branded;Crackers;2021-11-01;0;0
793136;10041;Business A;Food Service;Branded;Crackers;2021-11-01;240;4576.8
792693;15050;Business A;Food Service;Branded;Crackers;2021-11-01;768;10147.13856
791865;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
791865;50040;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
791865;97404;Business B;Food Service;Branded;Muffins;2021-11-01;0;0
792863;15040;Business A;Food Service;Branded;Crackers;2021-11-01;120;1566
792863;50040;Business A;Food Service;Branded;Cookies;2021-11-01;480;4979.1456
793244;10041;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793460;10141;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
760792;40001;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
792989;10041;Business A;Food Service;Branded;Crackers;2021-11-01;480;5932.8
792989;50040;Business A;Food Service;Branded;Cookies;2021-11-01;2880;27129.6
792648;10041;Business A;Food Service;Branded;Crackers;2021-11-01;160;2844.0672
792648;15040;Business A;Food Service;Branded;Crackers;2021-11-01;2880;32342.4
792648;50015;Business A;Food Service;Branded;Cookies;2021-11-01;480;4483.2
792648;50040;Business A;Food Service;Branded;Cookies;2021-11-01;0;0
700155;15040;Business A;Food Service;Branded;Crackers;2021-11-01;1152;13443.84
700309;15040;Business A;Food Service;Branded;Crackers;2021-11-01;96;1136.00448
800248;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700177;10041;Business A;Food Service;Branded;Crackers;2021-11-01;2;37.04
700177;15040;Business A;Food Service;Branded;Crackers;2021-11-01;1152;13443.84
700177;20012;Business A;Retail;Branded;Cookies;2021-11-01;6;94.9104
700177;20042;Business A;Retail;Branded;Crackers;2021-11-01;6;94.9104
700177;50015;Business A;Food Service;Branded;Cookies;2021-11-01;10;102.3
700177;60004;Business A;Food Service;Branded;Crackers;2021-11-01;12;159.12
700177;80100;Business A;Retail;Branded;Crackers;2021-11-01;0;0
700177;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
700177;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
700177;97128;Business B;Retail;Branded;Muffins;2021-11-01;0;0
700177;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
700177;97567;Business B;Retail;Branded;Crisps;2021-11-01;0;0
800021;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
800021;30040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700123;97404;Business B;Food Service;Branded;Muffins;2021-11-01;0;0
700123;97431;Business B;Food Service;Branded;Muffins;2021-11-01;0;0
700123;97526;Business B;Retail;Branded;Crisps;2021-11-01;0;0
793268;50040;Business A;Food Service;Branded;Cookies;2021-11-01;480;5352
700130;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700130;80100;Business A;Retail;Branded;Crackers;2021-11-01;0;0
700130;80500;Business A;Retail;Branded;Cookies;2021-11-01;0;0
792378;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793510;66500;Business A;Retail;Branded;Crackers;2021-11-01;0;0
793198;67500;Business A;Retail;Branded;Crackers;2021-11-01;0;0
700178;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793067;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793067;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793067;97102;Business B;Retail;Branded;Muffins;2021-11-01;84;1676.64
793067;97103;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793067;97128;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793067;97162;Business B;Food Service;Branded;Muffins;2021-11-01;168;8568
793067;97404;Business B;Food Service;Branded;Muffins;2021-11-01;288;5506.56
793067;97405;Business B;Food Service;Branded;Muffins;2021-11-01;0;0
793067;97431;Business B;Food Service;Branded;Muffins;2021-11-01;0;0
793067;97501;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793067;97519;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793067;97524;Business B;Retail;Branded;Crisps;2021-11-01;0;0
793067;97526;Business B;Retail;Branded;Crisps;2021-11-01;0;0
700217;15040;Business A;Food Service;Branded;Crackers;2021-11-01;960;13881.2544
700217;15080;Business A;Food Service;Private Label;Crackers;2021-11-01;1344;16762.6368
793539;97100;Business B;Retail;Branded;Muffins;2021-11-01;0;0
793539;97101;Business B;Retail;Branded;Muffins;2021-11-01;0;0
792874;97362;Business B;Food Service;Branded;Muffins;2021-11-01;288;22118.4
700240;15040;Business A;Food Service;Branded;Crackers;2021-11-01;768;9937.92
792452;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793572;15040;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
793572;66500;Business A;Retail;Branded;Crackers;2021-11-01;0;0
793572;75000;Business A;Food Service;Branded;Crackers;2021-11-01;0;0
700142;15040;Business A;Food Service;Branded;Crackers;2021-11-01;1168;15113.92
700142;50010;Business A;Food Service;Branded;Cookies;2021-11-01;40;690.4
700203;20012;Business A;Retail;Branded;Cookies;2021-11-01;260;4243.2
700203;20042;Business A;Retail;Branded;Crackers;2021-11-01;20;326.4
